code,name,category
000973,佛塑科技,破产重整
000973,佛塑科技,立案/处罚
000798,中水渔业,业绩预告
000798,中水渔业,人事变动
000712,锦龙股份,破产重整
000712,锦龙股份,业绩预告
000712,锦龙股份,并购重组
000605,渤海股份,分红/增持/回购
000605,渤海股份,业绩预告
000600,建投能源,破产重整
000546,金圆股份,质押/解押
000546,金圆股份,业绩预告
000546,金圆股份,人事变动
920639,晨光电缆,出售/转让
920639,晨光电缆,分红/增持/回购
920269,杰锋动力,破产重整
920269,杰锋动力,出售/转让
920258,聚仁新材,出售/转让
920258,聚仁新材,业绩预告
920258,聚仁新材,破产重整
920187,通领科技,分红/增持/回购
920090,*ST同辉,破产重整
874386,杰锋动力,破产重整
874386,杰锋动力,出售/转让
688799,华纳药厂,分红/增持/回购
688799,华纳药厂,业绩预告
688768,容知日新,人事变动
688768,容知日新,业绩预告
688755,汉邦科技,分红/增持/回购
688755,汉邦科技,业绩预告
688696,极米科技,业绩预告
688593,新相微,分红/增持/回购
688593,新相微,业绩预告
688485,九州一轨,人事变动
688485,九州一轨,并购重组
688485,九州一轨,分红/增持/回购
688485,九州一轨,业绩预告
688480,赛恩斯,业绩预告
688419,耐科装备,出售/转让
688419,耐科装备,业绩预告
688369,致远互联,分红/增持/回购
688339,亿华通,重大诉讼
688331,荣昌生物,分红/增持/回购
688331,荣昌生物,业绩预告
688327,云从科技,业绩预告
688327,云从科技,破产重整
688311,盟升电子,业绩预告
688271,联影医疗,分红/增持/回购
688271,联影医疗,业绩预告
688247,宣泰医药,分红/增持/回购
688247,宣泰医药,业绩预告
688198,佰仁医疗,分红/增持/回购
688198,佰仁医疗,业绩预告
688175,高凌信息,并购重组
688175,高凌信息,分红/增持/回购
688175,高凌信息,人事变动
688175,高凌信息,业绩预告
688175,高凌信息,出售/转让
688111,金山办公,分红/增持/回购
688111,金山办公,业绩预告
688100,威胜信息,分红/增持/回购
688100,威胜信息,业绩预告
688091,上海谊众,分红/增持/回购
688018,乐鑫科技,业绩预告
688018,乐鑫科技,分红/增持/回购
688013,天臣医疗,分红/增持/回购
688013,天臣医疗,破产重整
688010,福光股份,人事变动
605208,永茂泰,业绩预告
605208,永茂泰,分红/增持/回购
605138,盛泰集团,业绩预告
605138,盛泰集团,并购重组
605138,盛泰集团,分红/增持/回购
605108,同庆楼,分红/增持/回购
605108,同庆楼,业绩预告
605005,合兴股份,业绩预告
603993,洛阳钼业,业绩预告
603993,洛阳钼业,分红/增持/回购
603980,吉华集团,业绩预告
603980,吉华集团,出售/转让
603878,武进不锈,业绩预告
603825,ST华扬,重大诉讼
603825,ST华扬,出售/转让
603825,ST华扬,质押/解押
603825,ST华扬,业绩预告
603825,ST华扬,人事变动
603825,ST华扬,并购重组
603706,东方环宇,业绩预告
603567,珍宝岛,质押/解押
603567,珍宝岛,业绩预告
603556,海兴电力,分红/增持/回购
603556,海兴电力,业绩预告
603418,友升股份,人事变动
603418,友升股份,破产重整
603418,友升股份,业绩预告
603402,陕西旅游,业绩预告
603235,天新药业,分红/增持/回购
603235,天新药业,业绩预告
603235,天新药业,破产重整
603230,内蒙新华,业绩预告
603230,内蒙新华,人事变动
603171,税友股份,出售/转让
603171,税友股份,业绩预告
603026,石大胜华,业绩预告
601799,星宇股份,分红/增持/回购
601799,星宇股份,业绩预告
601728,中国电信,人事变动
601728,中国电信,分红/增持/回购
601077,渝农商行,业绩预告
601077,渝农商行,人事变动
600998,九州通,质押/解押
600998,九州通,破产重整
600998,九州通,业绩预告
600876,凯盛新能,重大诉讼
600876,凯盛新能,业绩预告
600876,凯盛新能,立案/处罚
600815,厦工股份,重大诉讼
600815,厦工股份,业绩预告
600800,渤海化学,破产重整
600800,渤海化学,业绩预告
600800,渤海化学,并购重组
600771,广誉远,重大诉讼
600771,广誉远,业绩预告
600755,厦门国贸,业绩预告
600750,华润江中,业绩预告
600750,华润江中,分红/增持/回购
600715,文投控股,破产重整
600715,文投控股,业绩预告
600698,湖南天雁,人事变动
600698,湖南天雁,业绩预告
600698,湖南天雁,并购重组
600654,中安科,破产重整
600598,北大荒,破产重整
600598,北大荒,业绩预告
600587,新华医疗,分红/增持/回购
600587,新华医疗,人事变动
600587,新华医疗,业绩预告
600562,国睿科技,分红/增持/回购
600562,国睿科技,人事变动
600562,国睿科技,业绩预告
600557,康缘药业,破产重整
600557,康缘药业,分红/增持/回购
600497,驰宏锌锗,业绩预告
600497,驰宏锌锗,并购重组
600388,紫金龙净,分红/增持/回购
600388,紫金龙净,业绩预告
600361,创新新材,业绩预告
600323,瀚蓝环境,破产重整
600323,瀚蓝环境,并购重组
600323,瀚蓝环境,分红/增持/回购
600323,瀚蓝环境,业绩预告
600232,金鹰股份,业绩预告
600232,金鹰股份,出售/转让
600219,南山铝业,质押/解押
600219,南山铝业,分红/增持/回购
600219,南山铝业,破产重整
600219,南山铝业,业绩预告
600219,南山铝业,人事变动
600179,安通控股,破产重整
600179,安通控股,人事变动
600179,安通控股,业绩预告
600114,东睦股份,出售/转让
600114,东睦股份,并购重组
600114,东睦股份,业绩预告
600114,东睦股份,分红/增持/回购
600078,澄星股份,重大诉讼
600078,澄星股份,业绩预告
301591,肯特股份,分红/增持/回购
301591,肯特股份,破产重整
301446,福事特,分红/增持/回购
301446,福事特,破产重整
301330,熵基科技,分红/增持/回购
301330,熵基科技,破产重整
301330,熵基科技,业绩预告
301300,远翔新材,分红/增持/回购
301300,远翔新材,出售/转让
301300,远翔新材,破产重整
301297,富乐德,业绩预告
301297,富乐德,分红/增持/回购
301297,富乐德,立案/处罚
301297,富乐德,人事变动
301297,富乐德,破产重整
301235,华康洁净,业绩预告
301235,华康洁净,分红/增持/回购
301221,光庭信息,业绩预告
301221,光庭信息,破产重整
301108,洁雅股份,人事变动
301108,洁雅股份,分红/增持/回购
301105,鸿铭股份,分红/增持/回购
301105,鸿铭股份,业绩预告
301038,深水规院,分红/增持/回购
301038,深水规院,人事变动
301011,华立科技,分红/增持/回购
300953,震裕科技,业绩预告
300953,震裕科技,质押/解押
300860,锋尚文化,出售/转让
300825,阿尔特,质押/解押
300825,阿尔特,人事变动
300774,倍杰特,分红/增持/回购
300774,倍杰特,并购重组
300774,倍杰特,人事变动
300766,每日互动,立案/处罚
300720,海川智能,分红/增持/回购
300720,海川智能,人事变动
300702,天宇股份,并购重组
300702,天宇股份,分红/增持/回购
300702,天宇股份,质押/解押
300687,赛意信息,业绩预告
300687,赛意信息,并购重组
300687,赛意信息,分红/增持/回购
300687,赛意信息,质押/解押
300684,中石科技,分红/增持/回购
300684,中石科技,出售/转让
300626,华瑞股份,业绩预告
300624,万兴科技,分红/增持/回购
300501,海顺新材,重大诉讼
300501,海顺新材,业绩预告
300481,濮阳惠成,分红/增持/回购
300417,南华仪器,破产重整
300414,中光防雷,分红/增持/回购
300414,中光防雷,破产重整
300396,ST迪瑞,退市风险
300346,南大光电,分红/增持/回购
300240,飞力达,分红/增持/回购
300232,洲明科技,分红/增持/回购
300232,洲明科技,业绩预告
300171,东富龙,分红/增持/回购
300136,信维通信,并购重组
300136,信维通信,澄清/辟谣
300136,信维通信,人事变动
300036,超图软件,分红/增持/回购
002992,宝明科技,业绩预告
002992,宝明科技,人事变动
002992,宝明科技,破产重整
002910,庄园牧场,业绩预告
002910,庄园牧场,质押/解押
002847,盐津铺子,人事变动
002847,盐津铺子,破产重整
002847,盐津铺子,业绩预告
002838,道恩股份,业绩预告
002838,道恩股份,质押/解押
002838,道恩股份,分红/增持/回购
002838,道恩股份,并购重组
002820,桂发祥,出售/转让
002820,桂发祥,分红/增持/回购
002820,桂发祥,业绩预告
002795,永和智控,业绩预告
002795,永和智控,重大诉讼
002795,永和智控,出售/转让
002787,华源控股,业绩预告
002787,华源控股,分红/增持/回购
002779,中坚科技,业绩预告
002779,中坚科技,立案/处罚
002734,利民股份,分红/增持/回购
002734,利民股份,并购重组
002675,东诚药业,分红/增持/回购
002675,东诚药业,质押/解押
002675,东诚药业,出售/转让
002645,华宏科技,破产重整
002645,华宏科技,业绩预告
002645,华宏科技,质押/解押
002638,勤上股份,重大诉讼
002638,勤上股份,业绩预告
002638,勤上股份,质押/解押
002638,勤上股份,分红/增持/回购
002559,亚威股份,人事变动
002559,亚威股份,破产重整
002532,天山铝业,人事变动
002532,天山铝业,质押/解押
002532,天山铝业,分红/增持/回购
002532,天山铝业,业绩预告
002532,天山铝业,破产重整
002511,中顺洁柔,分红/增持/回购
002511,中顺洁柔,业绩预告
002468,申通快递,分红/增持/回购
002468,申通快递,出售/转让
002468,申通快递,业绩预告
002468,申通快递,重大诉讼
002467,二六三,业绩预告
002467,二六三,重大诉讼
002429,兆驰股份,分红/增持/回购
002322,理工能科,分红/增持/回购
002292,奥飞娱乐,分红/增持/回购
002292,奥飞娱乐,业绩预告
002109,ST兴化,退市风险
002109,ST兴化,业绩预告
002109,ST兴化,分红/增持/回购
002082,ST万邦,退市风险
002082,ST万邦,分红/增持/回购
002082,ST万邦,业绩预告
002082,ST万邦,质押/解押
002019,亿帆医药,分红/增持/回购
001230,劲旅环境,分红/增持/回购
001230,劲旅环境,业绩预告
000950,重药控股,人事变动
000950,重药控股,分红/增持/回购
000950,重药控股,重大诉讼
000950,重药控股,业绩预告
000919,金陵药业,人事变动
000919,金陵药业,破产重整
000883,湖北能源,分红/增持/回购
000883,湖北能源,业绩预告
000876,新希望,业绩预告
000876,新希望,破产重整
000858,五粮液,人事变动
000858,五粮液,分红/增持/回购
000858,五粮液,业绩预告
000801,四川九洲,人事变动
000801,四川九洲,破产重整
000801,四川九洲,并购重组
000767,晋控电力,人事变动
000767,晋控电力,破产重整
000755,山西高速,人事变动
000739,普洛药业,分红/增持/回购
000713,国投丰乐,并购重组
000713,国投丰乐,出售/转让
000713,国投丰乐,业绩预告
000713,国投丰乐,人事变动
000713,国投丰乐,破产重整
000669,ST金鸿,破产重整
000669,ST金鸿,业绩预告
000669,ST金鸿,重大诉讼
000669,ST金鸿,人事变动
000555,神州信息,重大诉讼
000555,神州信息,质押/解押
000555,神州信息,业绩预告
000555,神州信息,出售/转让
000415,渤海租赁,业绩预告
000415,渤海租赁,分红/增持/回购
000415,渤海租赁,破产重整
000333,美的集团,分红/增持/回购
920892,广咨国际,人事变动
920289,华汇智能,破产重整
920289,华汇智能,出售/转让
920096,嘉晨智能,分红/增持/回购
874378,华汇智能,破产重整
874378,华汇智能,出售/转让
689009,九号公司,分红/增持/回购
689009,九号公司,业绩预告
688818,电科蓝天,分红/增持/回购
688818,电科蓝天,人事变动
688818,电科蓝天,破产重整
688818,电科蓝天,业绩预告
688777,中控技术,分红/增持/回购
688777,中控技术,破产重整
688758,赛分科技,分红/增持/回购
688758,赛分科技,业绩预告
688702,盛科通信,人事变动
688702,盛科通信,业绩预告
688702,盛科通信,立案/处罚
688687,凯因科技,分红/增持/回购
688687,凯因科技,破产重整
688620,安凯微,分红/增持/回购
688620,安凯微,业绩预告
688620,安凯微,人事变动
688620,安凯微,破产重整
688557,兰剑智能,分红/增持/回购
688557,兰剑智能,破产重整
688557,兰剑智能,业绩预告
688472,阿特斯,分红/增持/回购
688429,时创能源,分红/增持/回购
688429,时创能源,业绩预告
688429,时创能源,破产重整
688426,康为世纪,人事变动
688426,康为世纪,业绩预告
688395,正弦电气,分红/增持/回购
688395,正弦电气,业绩预告
688359,三孚新科,分红/增持/回购
688359,三孚新科,人事变动
688359,三孚新科,破产重整
688359,三孚新科,业绩预告
688357,建龙微纳,破产重整
688357,建龙微纳,分红/增持/回购
688317,之江生物,分红/增持/回购
688312,燕麦科技,分红/增持/回购
688251,井松智能,分红/增持/回购
688251,井松智能,业绩预告
688246,嘉和美康,业绩预告
688209,英集芯,分红/增持/回购
688209,英集芯,人事变动
688209,英集芯,业绩预告
688177,百奥泰,业绩预告
688177,百奥泰,人事变动
688169,石头科技,分红/增持/回购
688165,埃夫特,并购重组
688165,埃夫特,业绩预告
688139,海尔生物,分红/增持/回购
688139,海尔生物,业绩预告
688114,华大智造,分红/增持/回购
688096,京源环保,分红/增持/回购
688096,京源环保,重大诉讼
688096,京源环保,人事变动
688088,虹软科技,分红/增持/回购
688008,澜起科技,分红/增持/回购
688008,澜起科技,立案/处罚
688008,澜起科技,业绩预告
605369,拱东医疗,人事变动
605369,拱东医疗,业绩预告
605166,聚合顺,分红/增持/回购
605166,聚合顺,立案/处罚
605166,聚合顺,业绩预告
603986,兆易创新,业绩预告
603986,兆易创新,人事变动
603986,兆易创新,分红/增持/回购
603978,深圳新星,业绩预告
603978,深圳新星,质押/解押
603978,深圳新星,人事变动
603978,深圳新星,出售/转让
603955,大千生态,出售/转让
603955,大千生态,业绩预告
603955,大千生态,并购重组
603683,晶华新材,分红/增持/回购
603683,晶华新材,业绩预告
603666,亿嘉和,业绩预告
603666,亿嘉和,人事变动
603583,捷昌驱动,分红/增持/回购
603583,捷昌驱动,业绩预告
603568,伟明环保,分红/增持/回购
603568,伟明环保,业绩预告
603551,奥普科技,分红/增持/回购
603551,奥普科技,业绩预告
603536,惠发食品,业绩预告
603536,惠发食品,并购重组
603385,惠达卫浴,业绩预告
603385,惠达卫浴,出售/转让
603325,博隆技术,分红/增持/回购
603325,博隆技术,业绩预告
603195,公牛集团,分红/增持/回购
603195,公牛集团,业绩预告
603189,*ST网达,业绩预告
603189,*ST网达,分红/增持/回购
603175,超颖电子,分红/增持/回购
603175,超颖电子,破产重整
603175,超颖电子,业绩预告
603165,荣晟环保,业绩预告
603165,荣晟环保,分红/增持/回购
603160,汇顶科技,分红/增持/回购
603160,汇顶科技,业绩预告
603130,云中马,分红/增持/回购
603130,云中马,业绩预告
603122,合富中国,业绩预告
603120,肯特催化,分红/增持/回购
603120,肯特催化,业绩预告
603118,共进股份,人事变动
603118,共进股份,破产重整
603118,共进股份,分红/增持/回购
603118,共进股份,质押/解押
603118,共进股份,出售/转让
603118,共进股份,业绩预告
603083,剑桥科技,业绩预告
603083,剑桥科技,分红/增持/回购
603032,德新科技,业绩预告
603032,德新科技,破产重整
603017,中衡设计,分红/增持/回购
603017,中衡设计,人事变动
603009,北特科技,业绩预告
603009,北特科技,质押/解押
601900,南方传媒,分红/增持/回购
601900,南方传媒,业绩预告
601616,广电电气,业绩预告
601616,广电电气,分红/增持/回购
601609,金田股份,分红/增持/回购
601609,金田股份,业绩预告
601333,广深铁路,分红/增持/回购
601333,广深铁路,业绩预告
601099,太平洋,重大诉讼
601099,太平洋,业绩预告
601089,福元医药,业绩预告
601089,福元医药,质押/解押
601009,南京银行,业绩预告
601009,南京银行,破产重整
601003,柳钢股份,并购重组
601003,柳钢股份,业绩预告
601003,柳钢股份,人事变动
601003,柳钢股份,破产重整
600835,上海机电,分红/增持/回购
600835,上海机电,破产重整
600835,上海机电,业绩预告
600796,钱江生化,分红/增持/回购
600796,钱江生化,并购重组
600796,钱江生化,业绩预告
600774,汉商集团,业绩预告
600774,汉商集团,分红/增持/回购
600720,中交设计,分红/增持/回购
600720,中交设计,业绩预告
600668,尖峰集团,分红/增持/回购
600668,尖峰集团,业绩预告
600624,ST复华,破产重整
600624,ST复华,业绩预告
600624,ST复华,重大诉讼
600600,青岛啤酒,分红/增持/回购
600600,青岛啤酒,业绩预告
600600,青岛啤酒,人事变动
600522,中天科技,分红/增持/回购
600522,中天科技,业绩预告
600500,中化国际,并购重组
600500,中化国际,业绩预告
600482,中国动力,人事变动
600482,中国动力,分红/增持/回购
600482,中国动力,破产重整
600482,中国动力,业绩预告
600406,国电南瑞,分红/增持/回购
600406,国电南瑞,人事变动
600406,国电南瑞,业绩预告
600328,中盐化工,业绩预告
600328,中盐化工,分红/增持/回购
600328,中盐化工,人事变动
600227,赤天化,业绩预告
600227,赤天化,出售/转让
600201,生物股份,分红/增持/回购
600201,生物股份,业绩预告
600186,莲花控股,业绩预告
600186,莲花控股,分红/增持/回购
600062,华润双鹤,并购重组
600062,华润双鹤,分红/增持/回购
600062,华润双鹤,出售/转让
600062,华润双鹤,业绩预告
600028,中国石化,分红/增持/回购
600028,中国石化,业绩预告
301662,宏工科技,分红/增持/回购
301538,骏鼎达,分红/增持/回购
301538,骏鼎达,业绩预告
301507,民生健康,分红/增持/回购
301337,亚华电子,分红/增持/回购
301283,聚胶股份,破产重整
301283,聚胶股份,分红/增持/回购
301252,同星科技,分红/增持/回购
301252,同星科技,立案/处罚
301167,建研设计,破产重整
301167,建研设计,人事变动
301161,唯万密封,分红/增持/回购
301151,冠龙节能,分红/增持/回购
301151,冠龙节能,人事变动
301119,正强股份,人事变动
301115,联检科技,破产重整
301115,联检科技,分红/增持/回购
301115,联检科技,并购重组
301097,天益医疗,分红/增持/回购
301097,天益医疗,人事变动
301097,天益医疗,质押/解押
301046,能辉科技,破产重整
301046,能辉科技,出售/转让
301015,百洋医药,质押/解押
301015,百洋医药,重大诉讼
300971,博亚精工,分红/增持/回购
300971,博亚精工,并购重组
300958,建工修复,重大诉讼
300952,恒辉安防,分红/增持/回购
300952,恒辉安防,业绩预告
300898,熊猫乳品,分红/增持/回购
300898,熊猫乳品,人事变动
300898,熊猫乳品,破产重整
300843,胜蓝股份,分红/增持/回购
300834,星辉环材,分红/增持/回购
300829,金丹科技,质押/解押
300829,金丹科技,出售/转让
300818,耐普矿机,破产重整
300818,耐普矿机,业绩预告
300818,耐普矿机,分红/增持/回购
300818,耐普矿机,质押/解押
300811,铂科新材,分红/增持/回购
300798,锦鸡股份,破产重整
300769,德方纳米,质押/解押
300709,精研科技,人事变动
300709,精研科技,重大诉讼
300689,澄天伟业,分红/增持/回购
300631,久吾高科,分红/增持/回购
300516,久之洋,业绩预告
300516,久之洋,人事变动
300503,昊志机电,破产重整
300503,昊志机电,质押/解押
300503,昊志机电,分红/增持/回购
300378,鼎捷数智,出售/转让
300371,汇中股份,分红/增持/回购
300351,永贵电器,并购重组
300351,永贵电器,分红/增持/回购
300351,永贵电器,人事变动
300339,润和软件,分红/增持/回购
300339,润和软件,质押/解押
300285,国瓷材料,质押/解押
300285,国瓷材料,分红/增持/回购
300285,国瓷材料,并购重组
300285,国瓷材料,人事变动
300259,新天科技,质押/解押
300259,新天科技,出售/转让
300259,新天科技,业绩预告
300252,金信诺,质押/解押
300250,初灵信息,分红/增持/回购
300196,长海股份,分红/增持/回购
300111,向日葵,质押/解押
300101,振芯科技,人事变动
300101,振芯科技,重大诉讼
300101,振芯科技,分红/增持/回购
300078,思创智联,重大诉讼
300054,鼎龙股份,业绩预告
300054,鼎龙股份,人事变动
300054,鼎龙股份,分红/增持/回购
300054,鼎龙股份,破产重整
300054,鼎龙股份,质押/解押
002960,青鸟智控,质押/解押
002960,青鸟智控,分红/增持/回购
002947,恒铭达,破产重整
002947,恒铭达,分红/增持/回购
002947,恒铭达,质押/解押
002943,宇晶股份,分红/增持/回购
002943,宇晶股份,业绩预告
002943,宇晶股份,立案/处罚
002943,宇晶股份,重大诉讼
002931,锋龙股份,分红/增持/回购
002931,锋龙股份,业绩预告
002931,锋龙股份,出售/转让
002931,锋龙股份,并购重组
002929,润建股份,分红/增持/回购
002929,润建股份,质押/解押
002921,联诚精密,业绩预告
002921,联诚精密,出售/转让
002918,蒙娜丽莎,分红/增持/回购
002918,蒙娜丽莎,业绩预告
002901,大博医疗,分红/增持/回购
002901,大博医疗,人事变动
002891,中宠股份,质押/解押
002891,中宠股份,分红/增持/回购
002888,惠威科技,分红/增持/回购
002886,沃特股份,分红/增持/回购
002879,长缆科技,分红/增持/回购
002879,长缆科技,业绩预告
002879,长缆科技,质押/解押
002858,力盛体育,分红/增持/回购
002850,科达利,分红/增持/回购
002841,视源股份,业绩预告
002841,视源股份,分红/增持/回购
002833,弘亚数控,分红/增持/回购
002827,高争民爆,分红/增持/回购
002827,高争民爆,业绩预告
002827,高争民爆,并购重组
002801,微光股份,分红/增持/回购
002635,安洁科技,出售/转让
002635,安洁科技,并购重组
002635,安洁科技,业绩预告
002635,安洁科技,人事变动
002626,金达威,质押/解押
002626,金达威,分红/增持/回购
002441,众业达,分红/增持/回购
002432,九安医疗,出售/转让
002432,九安医疗,业绩预告
002422,科伦药业,分红/增持/回购
002422,科伦药业,人事变动
002422,科伦药业,质押/解押
002402,和而泰,质押/解押
002402,和而泰,人事变动
002384,东山精密,业绩预告
002384,东山精密,分红/增持/回购
002378,章源钨业,业绩预告
002378,章源钨业,质押/解押
002340,格林美,分红/增持/回购
002340,格林美,质押/解押
002340,格林美,出售/转让
002283,天润工业,破产重整
002283,天润工业,分红/增持/回购
002274,华昌化工,业绩预告
002274,华昌化工,并购重组
002274,华昌化工,出售/转让
002249,大洋电机,破产重整
002249,大洋电机,重大诉讼
002249,大洋电机,分红/增持/回购
002224,三力士,分红/增持/回购
002224,三力士,业绩预告
002206,海利得,分红/增持/回购
002202,金风科技,分红/增持/回购
002202,金风科技,质押/解押
002192,融捷股份,分红/增持/回购
002192,融捷股份,业绩预告
002188,中天服务,分红/增持/回购
002135,东南网架,人事变动
002135,东南网架,破产重整
002135,东南网架,分红/增持/回购
002119,康强电子,分红/增持/回购
002073,软控股份,分红/增持/回购
002050,三花智控,分红/增持/回购
002042,华孚时尚,业绩预告
002042,华孚时尚,质押/解押
002042,华孚时尚,出售/转让
002001,新和成,分红/增持/回购
001400,江顺科技,出售/转让
001400,江顺科技,质押/解押
001400,江顺科技,分红/增持/回购
001390,古麒绒材,分红/增持/回购
001390,古麒绒材,破产重整
001256,炜冈科技,分红/增持/回购
001256,炜冈科技,业绩预告
001256,炜冈科技,人事变动
000878,云南铜业,人事变动
000878,云南铜业,分红/增持/回购
000862,银星能源,并购重组
000862,银星能源,破产重整
000783,长江证券,业绩预告
000783,长江证券,分红/增持/回购
000683,博源化工,分红/增持/回购
000683,博源化工,质押/解押
000678,襄阳轴承,业绩预告
000678,襄阳轴承,并购重组
000655,金岭矿业,人事变动
000655,金岭矿业,破产重整
000655,金岭矿业,分红/增持/回购
000655,金岭矿业,业绩预告
000531,穗恒运A,出售/转让
000531,穗恒运A,分红/增持/回购
000403,派林生物,分红/增持/回购
000403,派林生物,业绩预告
000403,派林生物,质押/解押
000166,申万宏源,分红/增持/回购
000166,申万宏源,人事变动
000166,申万宏源,业绩预告
000050,深天马A,业绩预告
920976,视声智能,破产重整
920374,云里物里,破产重整
920374,云里物里,分红/增持/回购
920161,龙辰科技,破产重整
920071,金钛股份,出售/转让
920028,新恒泰,分红/增持/回购
874391,金钛股份,出售/转让
688809,强一股份,分红/增持/回购
688809,强一股份,业绩预告
688808,联讯仪器,业绩预告
688808,联讯仪器,人事变动
688808,联讯仪器,分红/增持/回购
688789,宏华数科,分红/增持/回购
688789,宏华数科,质押/解押
688789,宏华数科,业绩预告
688708,佳驰科技,人事变动
688708,佳驰科技,业绩预告
688661,和林微纳,破产重整
688661,和林微纳,业绩预告
688659,元琛科技,重大诉讼
688659,元琛科技,分红/增持/回购
688659,元琛科技,业绩预告
688653,康希通信,破产重整
688653,康希通信,并购重组
688653,康希通信,业绩预告
688612,威迈斯,分红/增持/回购
688612,威迈斯,业绩预告
688612,威迈斯,人事变动
688567,孚能科技,人事变动
688563,航材股份,分红/增持/回购
688563,航材股份,业绩预告
688526,科前生物,业绩预告
688420,美腾科技,重大诉讼
688383,新益昌,业绩预告
688362,甬矽电子,分红/增持/回购
688352,颀中科技,破产重整
688352,颀中科技,分红/增持/回购
688352,颀中科技,人事变动
688352,颀中科技,业绩预告
688326,经纬恒润,分红/增持/回购
688326,经纬恒润,业绩预告
688319,欧林生物,澄清/辟谣
688319,欧林生物,质押/解押
688319,欧林生物,业绩预告
688319,欧林生物,破产重整
688282,理工导航,出售/转让
688282,理工导航,重大诉讼
688282,理工导航,业绩预告
688207,格灵深瞳,分红/增持/回购
688120,华海清科,分红/增持/回购
688080,映翰通,分红/增持/回购
688080,映翰通,业绩预告
605399,晨光新材,业绩预告
605399,晨光新材,人事变动
605399,晨光新材,破产重整
605365,立达信,业绩预告
605186,健麾信息,业绩预告
605136,丽人丽妆,立案/处罚
605136,丽人丽妆,业绩预告
605136,丽人丽妆,质押/解押
605136,丽人丽妆,分红/增持/回购
605098,行动教育,分红/增持/回购
605080,浙江自然,分红/增持/回购
605080,浙江自然,业绩预告
603985,恒润股份,业绩预告
603983,丸美生物,分红/增持/回购
603983,丸美生物,业绩预告
603799,华友钴业,质押/解押
603799,华友钴业,分红/增持/回购
603799,华友钴业,业绩预告
603407,长裕集团,业绩预告
603382,海阳科技,破产重整
603382,海阳科技,业绩预告
603379,三美股份,业绩预告
603379,三美股份,分红/增持/回购
603306,华懋科技,并购重组
603306,华懋科技,业绩预告
603306,华懋科技,分红/增持/回购
603262,技源集团,分红/增持/回购
603106,恒银科技,业绩预告
603106,恒银科技,破产重整
603091,众鑫股份,分红/增持/回购
603091,众鑫股份,破产重整
603091,众鑫股份,业绩预告
603091,众鑫股份,人事变动
603063,禾望电气,业绩预告
603063,禾望电气,破产重整
601686,友发集团,并购重组
601665,齐鲁银行,分红/增持/回购
601665,齐鲁银行,破产重整
601665,齐鲁银行,人事变动
601665,齐鲁银行,业绩预告
601618,中国中冶,人事变动
601618,中国中冶,业绩预告
601228,广州港,分红/增持/回购
601228,广州港,业绩预告
601187,厦门银行,业绩预告
600702,舍得酒业,业绩预告
600509,天富能源,并购重组
600509,天富能源,业绩预告
600509,天富能源,分红/增持/回购
600423,*ST柳化,业绩预告
600423,*ST柳化,人事变动
600416,湘电股份,重大诉讼
600416,湘电股份,人事变动
600416,湘电股份,业绩预告
600339,中油工程,破产重整
600339,中油工程,人事变动
600339,中油工程,业绩预告
600339,中油工程,分红/增持/回购
600335,国机汽车,破产重整
600335,国机汽车,分红/增持/回购
600335,国机汽车,立案/处罚
600289,ST信通,质押/解押
600289,ST信通,退市风险
600289,ST信通,重大诉讼
600289,ST信通,业绩预告
600280,中央商场,业绩预告
600280,中央商场,重大诉讼
600268,国电南自,人事变动
600268,国电南自,业绩预告
600262,北方股份,破产重整
600262,北方股份,分红/增持/回购
600262,北方股份,人事变动
600262,北方股份,业绩预告
600217,中再资环,质押/解押
600217,中再资环,业绩预告
600217,中再资环,破产重整
600217,中再资环,人事变动
600189,泉阳泉,重大诉讼
600189,泉阳泉,业绩预告
600189,泉阳泉,破产重整
600189,泉阳泉,人事变动
600189,泉阳泉,分红/增持/回购
600189,泉阳泉,质押/解押
600187,*ST国中,退市风险
600187,*ST国中,破产重整
600187,*ST国中,分红/增持/回购
600187,*ST国中,业绩预告
600187,*ST国中,重大诉讼
600187,*ST国中,质押/解押
600156,华升股份,并购重组
600156,华升股份,业绩预告
600100,同方股份,出售/转让
600100,同方股份,业绩预告
600100,同方股份,人事变动
600100,同方股份,破产重整
301665,泰禾股份,分红/增持/回购
301665,泰禾股份,破产重整
301526,国际复材,分红/增持/回购
301526,国际复材,业绩预告
301526,国际复材,人事变动
301526,国际复材,立案/处罚
301367,瑞迈特,分红/增持/回购
301360,荣旗科技,分红/增持/回购
301359,东南电子,分红/增持/回购
301356,天振股份,人事变动
301356,天振股份,破产重整
301320,豪江智能,分红/增持/回购
301320,豪江智能,人事变动
301320,豪江智能,破产重整
301318,维海德,分红/增持/回购
301305,朗坤科技,分红/增持/回购
301275,汉朔科技,分红/增持/回购
301267,华厦眼科,分红/增持/回购
301188,力诺药包,质押/解押
301188,力诺药包,破产重整
301166,优宁维,分红/增持/回购
301166,优宁维,人事变动
301120,新特电气,人事变动
301120,新特电气,破产重整
301120,新特电气,分红/增持/回购
301110,青木科技,分红/增持/回购
301110,青木科技,业绩预告
301080,百普赛斯,分红/增持/回购
301080,百普赛斯,人事变动
301080,百普赛斯,破产重整
301078,孩子王,分红/增持/回购
301078,孩子王,业绩预告
301078,孩子王,破产重整
301066,万事利,分红/增持/回购
301042,安联锐视,分红/增持/回购
